,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density,score
441,PHX-DEN,1280,1327,169225,194592,56.92788405,52.94213379,23815574,27265,74,0.090909091,47,0.869640067,11,PHX,DEN,large_airport,33.435302,-112.005905,Phoenix,large_airport,39.86169815,-104.6729965,Denver,601.5174838,4047095,1251.8,2650725,1805.7,27.88268437
442,PHX-LAS,1217,1257,149974,187279,56.92788405,52.94213379,23815574,27265,74,0.090909091,40,0.800805216,11,PHX,LAS,large_airport,33.435302,-112.005905,Phoenix,large_airport,36.083361,-115.151817,Las Vegas,255.6038648,4047095,1251.8,2150373,1754.7,26.88226816
443,PHX-MCO,131,139,21026,22669,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.927522167,11,PHX,MCO,large_airport,33.435302,-112.005905,Phoenix,large_airport,28.42939949,-81.30899811,Orlando,1848.312249,4047095,1251.8,1927699,992,26.21133104
444,PHX-MDW,795,854,120270,130997,56.92788405,52.94213379,23815574,27265,74,0.090909091,59,0.918112629,11,PHX,MDW,large_airport,33.435302,-112.005905,Phoenix,large_airport,41.785999,-87.752403,Chicago,1443.466671,4047095,1251.8,8595181,4576.6,26.07626769
445,PHX-PDX,151,156,23242,26425,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.879545885,11,PHX,PDX,large_airport,33.435302,-112.005905,Phoenix,large_airport,45.58869934,-122.5979996,Portland,1009.612965,4047095,1251.8,2036875,1881.6,24.75685149
446,PHX-SAT,84,88,13725,14700,54.9292459,53.33868862,9288488,10298,74,0.090909091,4,0.933673469,11,PHX,SAT,large_airport,33.435302,-112.005905,Phoenix,large_airport,29.533701,-98.469803,San Antonio,842.3921917,4047095,1251.8,1910785,1633.5,26.53854917
447,PIT-BWI,211,221,21741,32349,54.9292459,53.33868862,9288488,10298,74,0.090909091,10,0.672076417,11,PIT,BWI,large_airport,40.49150085,-80.23290253,Pittsburgh,large_airport,39.1754,-76.668297,Baltimore,210.1990713,1720279,2100.7,2205092,2872.8,16.90804326
448,PIT-DEN,97,101,14141,15983,54.9292459,53.33868862,9288488,10298,74,0.090909091,4,0.88475255,11,PIT,DEN,large_airport,40.49150085,-80.23290253,Pittsburgh,large_airport,39.86169815,-104.6729965,Denver,1290.065839,1720279,2100.7,2650725,1805.7,23.56400263
449,PIT-LAS,69,85,10397,12075,57.42754359,52.84299508,9585665,11058,74,0.090909091,16,0.861035197,11,PIT,LAS,large_airport,40.49150085,-80.23290253,Pittsburgh,large_airport,36.083361,-115.151817,Las Vegas,1909.772057,1720279,2100.7,2150373,1754.7,17.17146411
450,PIT-MCO,361,368,48449,52775,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.91802937,11,PIT,MCO,large_airport,40.49150085,-80.23290253,Pittsburgh,large_airport,28.42939949,-81.30899811,Orlando,833.688422,1720279,2100.7,1927699,992,30.3259846
451,PIT-MDW,455,488,45487,67081,56.59477769,53.00822626,14229909,16207,74,0.090909091,33,0.678090667,11,PIT,MDW,large_airport,40.49150085,-80.23290253,Pittsburgh,large_airport,41.785999,-87.752403,Chicago,402.1844156,1720279,2100.7,8595181,4576.6,14.96559874
452,PNS-MDW,4,5,491,572,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.858391608,11,PNS,MDW,medium_airport,30.4734,-87.1866,Pensacola,large_airport,41.785999,-87.752403,Chicago,780.6278555,360711,897.6,8595181,4576.6,13.92002902
453,PVD-BWI,517,543,62015,78635,56.59477769,53.00822626,14229909,16207,74,0.090909091,26,0.788643734,11,PVD,BWI,large_airport,41.725038,-71.425668,Warwick,large_airport,39.1754,-76.668297,Baltimore,327.4947933,82666,894,2205092,2872.8,19.46631931
454,PVD-MCO,388,413,53507,59740,56.92788405,52.94213379,23815574,27265,74,0.090909091,25,0.895664546,11,PVD,MCO,large_airport,41.725038,-71.425668,Warwick,large_airport,28.42939949,-81.30899811,Orlando,1072.39583,82666,894,1927699,992,23.09287468
455,PVD-MDW,217,228,29058,35479,56.92788405,52.94213379,23815574,27265,74,0.090909091,11,0.819019702,11,PVD,MDW,large_airport,41.725038,-71.425668,Warwick,large_airport,41.785999,-87.752403,Chicago,842.4667016,82666,894,8595181,4576.6,22.36797357
456,PWM-BWI,270,283,31110,39218,56.59477769,53.00822626,14229909,16207,74,0.090909091,13,0.793258198,11,PWM,BWI,large_airport,43.646198,-70.309303,Portland,large_airport,39.1754,-76.668297,Baltimore,451.7777003,2036875,1881.6,2205092,2872.8,20.8329751
457,RDU-BWI,610,635,69901,90622,56.92788405,52.94213379,23815574,27265,74,0.090909091,25,0.771346914,11,RDU,BWI,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,39.1754,-76.668297,Baltimore,255.4653068,110943,,2205092,2872.8,23.71562171
458,RDU-DEN,170,177,24254,27222,57.42754359,52.84299508,19171330,22116,74,0.090909091,7,0.890970539,11,RDU,DEN,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,39.86169815,-104.6729965,Denver,1436.368892,110943,,2650725,1805.7,26.7248699
459,RDU-LAS,16,17,2547,2800,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.909642857,11,RDU,LAS,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,36.083361,-115.151817,Las Vegas,2025.760502,110943,,2150373,1754.7,18.78045307
460,RDU-MCO,335,339,38833,47905,57.42754359,52.84299508,9585665,11058,74,0.090909091,4,0.810625196,11,RDU,MCO,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,28.42939949,-81.30899811,Orlando,534.0063315,110943,,1927699,992,26.70126838
461,RDU-MDW,340,359,39892,51756,56.92788405,52.94213379,23815574,27265,74,0.090909091,19,0.770770539,11,RDU,MDW,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,41.785999,-87.752403,Chicago,631.8766261,110943,,8595181,4576.6,19.84495064
462,RNO-DEN,158,178,20521,24418,57.42754359,52.84299508,19171330,22116,74,0.090909091,20,0.84040462,11,RNO,DEN,large_airport,39.49909973,-119.7679977,Reno,large_airport,39.86169815,-104.6729965,Denver,804.1144948,463328,889.9,2650725,1805.7,18.75471006
463,RNO-LAS,1065,1087,121296,158119,56.92788405,52.94213379,23815574,27265,74,0.090909091,22,0.767118436,11,RNO,LAS,large_airport,39.49909973,-119.7679977,Reno,large_airport,36.083361,-115.151817,Las Vegas,345.3412876,463328,889.9,2150373,1754.7,26.26085476
464,RNO-MDW,29,30,4553,5075,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.897142857,11,RNO,MDW,large_airport,39.49909973,-119.7679977,Reno,large_airport,41.785999,-87.752403,Chicago,1680.381638,463328,889.9,8595181,4576.6,25.87763898
465,ROC-BWI,285,296,34724,41939,56.59477769,53.00822626,14229909,16207,74,0.090909091,11,0.827964425,11,ROC,BWI,medium_airport,43.1189,-77.672401,Rochester,large_airport,39.1754,-76.668297,Baltimore,277.1192276,737309,2276.9,2205092,2872.8,24.09689123
466,ROC-MCO,95,101,13148,14449,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.909959167,11,ROC,MCO,medium_airport,43.1189,-77.672401,Rochester,large_airport,28.42939949,-81.30899811,Orlando,1032.890669,737309,2276.9,1927699,992,21.35550097
467,RSW-BWI,566,581,74673,85738,57.42754359,52.84299508,19171330,22116,74,0.090909091,15,0.870944039,11,RSW,BWI,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,39.1754,-76.668297,Baltimore,919.4338674,84694,809.2,2205092,2872.8,27.57827038
468,RSW-MDW,432,456,55881,64496,56.59477769,53.00822626,14229909,16207,74,0.090909091,24,0.866425825,11,RSW,MDW,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,41.785999,-87.752403,Chicago,1105.098218,84694,809.2,8595181,4576.6,21.707425
469,SAN-BWI,211,221,33204,36381,57.42754359,52.84299508,19171330,22116,74,0.090909091,10,0.912674198,11,SAN,BWI,large_airport,32.73360062,-117.1900024,San Diego,large_airport,39.1754,-76.668297,Baltimore,2294.961293,3084174,1675.9,2205092,2872.8,27.82696874
470,SAN-DEN,666,680,89224,98342,57.42754359,52.84299508,19171330,22116,74,0.090909091,14,0.907282748,11,SAN,DEN,large_airport,32.73360062,-117.1900024,San Diego,large_airport,39.86169815,-104.6729965,Denver,852.8168082,3084174,1675.9,2650725,1805.7,31.7889792
471,SAN-LAS,1156,1217,126150,174044,56.92788405,52.94213379,23815574,27265,74,0.090909091,61,0.724816713,11,SAN,LAS,large_airport,32.73360062,-117.1900024,San Diego,large_airport,36.083361,-115.151817,Las Vegas,258.5742499,3084174,1675.9,2150373,1754.7,19.89741109
472,SAN-MCO,100,103,16117,17500,56.59477769,53.00822626,14229909,16207,74,0.090909091,3,0.920971429,11,SAN,MCO,large_airport,32.73360062,-117.1900024,San Diego,large_airport,28.42939949,-81.30899811,Orlando,2148.759671,3084174,1675.9,1927699,992,29.72019206
473,SAN-MDW,347,394,51415,56533,57.42754359,52.84299508,19171330,22116,74,0.090909091,47,0.909468806,11,SAN,MDW,large_airport,32.73360062,-117.1900024,San Diego,large_airport,41.785999,-87.752403,Chicago,1728.012662,3084174,1675.9,8595181,4576.6,23.78132892
474,SAN-PDX,250,254,27002,35942,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.751265928,11,SAN,PDX,large_airport,32.73360062,-117.1900024,San Diego,large_airport,45.58869934,-122.5979996,Portland,932.5665716,3084174,1675.9,2036875,1881.6,24.558718
475,SAN-SAT,180,182,21298,25740,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.827428127,11,SAN,SAT,large_airport,32.73360062,-117.1900024,San Diego,large_airport,29.533701,-98.469803,San Antonio,1129.462128,3084174,1675.9,1910785,1633.5,28.23042509
476,SAT-ATL,192,197,21299,27456,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.775750291,11,SAT,ATL,large_airport,29.533701,-98.469803,San Antonio,large_airport,33.6367,-84.428101,Atlanta,874.1723947,1910785,1633.5,5046555,1419.9,22.57646902
477,SAT-BNA,179,181,21396,25597,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.835879205,11,SAT,BNA,large_airport,29.533701,-98.469803,San Antonio,large_airport,36.12450027,-86.67819977,Nashville,821.753717,1910785,1633.5,1098486,541.3,28.12921786
478,SAT-BWI,202,222,25561,34358,57.42754359,52.84299508,19171330,22116,74,0.090909091,20,0.74396065,11,SAT,BWI,large_airport,29.533701,-98.469803,San Antonio,large_airport,39.1754,-76.668297,Baltimore,1407.152521,1910785,1633.5,2205092,2872.8,15.70352386
479,SAT-DAL,1090,1129,116671,157950,57.42754359,52.84299508,19171330,22116,74,0.090909091,39,0.738657803,11,SAT,DAL,large_airport,29.533701,-98.469803,San Antonio,medium_airport,32.847099,-96.851799,Dallas,247.5575527,1910785,1633.5,5668165,1522.2,22.67696111
480,SAT-DEN,261,269,35867,40747,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.880236582,11,SAT,DEN,large_airport,29.533701,-98.469803,San Antonio,large_airport,39.86169815,-104.6729965,Denver,794.1704739,1910785,1633.5,2650725,1805.7,28.17438251
481,SAT-ELP,210,217,20135,30574,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.658566102,11,SAT,ELP,large_airport,29.533701,-98.469803,San Antonio,medium_airport,31.80719948,-106.3779984,El Paso,496.1152134,1910785,1633.5,794344,1015.8,18.04345239
482,SAT-FLL,28,29,3047,4004,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.760989011,11,SAT,FLL,large_airport,29.533701,-98.469803,San Antonio,large_airport,26.072599,-80.152702,Fort Lauderdale,1145.265804,1910785,1633.5,182247,2029.7,18.20441009
483,SAT-HOU,580,590,65209,82940,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.786218953,11,SAT,HOU,large_airport,29.533701,-98.469803,San Antonio,medium_airport,29.645399,-95.2789,Houston,192.2369799,1910785,1633.5,5650910,1394.6,25.95071975
484,SAT-LAS,359,385,45761,58569,56.59477769,53.00822626,14229909,16207,74,0.090909091,26,0.781317762,11,SAT,LAS,large_airport,29.533701,-98.469803,San Antonio,large_airport,36.083361,-115.151817,Las Vegas,1068.588875,1910785,1633.5,2150373,1754.7,16.29991393
485,SAT-LAX,101,102,12222,14443,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.846223084,11,SAT,LAX,large_airport,29.533701,-98.469803,San Antonio,large_airport,33.942501,-118.407997,Los Angeles,1210.449615,1910785,1633.5,12121244,3267.6,27.99462727
486,SAT-MCI,83,85,9839,11869,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.828966215,11,SAT,MCI,large_airport,29.533701,-98.469803,San Antonio,large_airport,39.2976,-94.713898,Kansas City,706.1958322,1910785,1633.5,1644497,602.6,24.38059423
487,SAT-MCO,167,170,20410,24489,56.59477769,53.00822626,14229909,16207,74,0.090909091,3,0.83343542,11,SAT,MCO,large_airport,29.533701,-98.469803,San Antonio,large_airport,28.42939949,-81.30899811,Orlando,1041.030734,1910785,1633.5,1927699,992,26.72894974
488,SAT-MDW,204,227,24731,29268,58.26030948,52.6777639,14527086,16967,74,0.090909091,23,0.844984283,11,SAT,MDW,large_airport,29.533701,-98.469803,San Antonio,large_airport,41.785999,-87.752403,Chicago,1035.988312,1910785,1633.5,8595181,4576.6,19.61230288
489,SAT-MSY,89,90,10815,12727,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.849768209,11,SAT,MSY,large_airport,29.533701,-98.469803,San Antonio,large_airport,29.99340057,-90.25800323,New Orleans,494.3995865,1910785,1633.5,925443,891.2,26.47500427
490,SAT-OAK,64,65,6167,9152,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.673841783,11,SAT,OAK,large_airport,29.533701,-98.469803,San Antonio,large_airport,37.721298,-122.221001,Oakland,1475.741675,1910785,1633.5,437548,2917.1,17.95231485
491,SAT-PHX,249,260,31462,36983,54.9292459,53.33868862,13932732,15447,74,0.090909091,11,0.850715193,11,SAT,PHX,large_airport,29.533701,-98.469803,San Antonio,large_airport,33.435302,-112.005905,Phoenix,842.3921917,1910785,1633.5,4047095,1251.8,22.86353629
492,SAT-SAN,36,37,5486,6300,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.870793651,11,SAT,SAN,large_airport,29.533701,-98.469803,San Antonio,large_airport,32.73360062,-117.1900024,San Diego,1129.462128,1910785,1633.5,3084174,1675.9,24.74614411
493,SAT-STL,205,212,24523,31971,56.17839474,53.09084185,18874153,21356,74,0.090909091,7,0.767038879,11,SAT,STL,large_airport,29.533701,-98.469803,San Antonio,large_airport,38.748697,-90.370003,St Louis,785.9270998,1910785,1633.5,300887,,21.56468916
494,SAT-TPA,80,83,9134,13296,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.686973526,11,SAT,TPA,large_airport,29.533701,-98.469803,San Antonio,large_airport,27.97550011,-82.53320313,Tampa,972.3204822,1910785,1633.5,2683956,1340.7,17.69551638
495,SDF-BWI,289,299,26784,41327,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.648099306,11,SDF,BWI,large_airport,38.1744,-85.736,Louisville,large_airport,39.1754,-76.668297,Baltimore,494.935862,1022630,936.9,2205092,2872.8,17.20516787
496,SDF-DEN,111,114,12694,15873,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.7997228,11,SDF,DEN,large_airport,38.1744,-85.736,Louisville,large_airport,39.86169815,-104.6729965,Denver,1023.74426,1022630,936.9,2650725,1805.7,22.59460755
497,SDF-LAS,44,45,6922,7700,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.898961039,11,SDF,LAS,large_airport,38.1744,-85.736,Louisville,large_airport,36.083361,-115.151817,Las Vegas,1623.784268,1022630,936.9,2150373,1754.7,25.2780636
498,SDF-MCO,115,118,14051,16445,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.854423837,11,SDF,MCO,large_airport,38.1744,-85.736,Louisville,large_airport,28.42939949,-81.30899811,Orlando,718.5406971,1022630,936.9,1927699,992,24.97599849
499,SDF-MDW,185,201,20027,28407,54.9292459,53.33868862,9288488,10298,74,0.090909091,16,0.705002288,11,SDF,MDW,large_airport,38.1744,-85.736,Louisville,large_airport,41.785999,-87.752403,Chicago,271.1659176,1022630,936.9,8595181,4576.6,14.2159967
500,SEA-DEN,307,320,42051,46301,56.92788405,52.94213379,23815574,27265,74,0.090909091,13,0.908209326,11,SEA,DEN,large_airport,47.449162,-122.311134,Seattle,large_airport,39.86169815,-104.6729965,Denver,1024.123995,3438221,3412.2,2650725,1805.7,29.07812965
501,SEA-LAS,309,319,39917,47291,56.17839474,53.09084185,18874153,21356,74,0.090909091,10,0.844071811,11,SEA,LAS,large_airport,47.449162,-122.311134,Seattle,large_airport,36.083361,-115.151817,Las Vegas,866.3333189,3438221,3412.2,2150373,1754.7,25.68589931
502,SEA-MDW,178,211,26235,31022,57.42754359,52.84299508,19171330,22116,74,0.090909091,33,0.845690155,11,SEA,MDW,large_airport,47.449162,-122.311134,Seattle,large_airport,41.785999,-87.752403,Chicago,1733.354919,3438221,3412.2,8595181,4576.6,19.90558024
503,SFO-DEN,330,351,45247,52438,56.92788405,52.94213379,23815574,27265,74,0.090909091,21,0.862866623,11,SFO,DEN,large_airport,37.61899948,-122.375,San Francisco,large_airport,39.86169815,-104.6729965,Denver,967.0971317,3290197,7199.4,2650725,1805.7,22.37714618
504,SFO-LAS,641,674,72216,96111,57.42754359,52.84299508,19171330,22116,74,0.090909091,33,0.751381215,11,SFO,LAS,large_airport,37.61899948,-122.375,San Francisco,large_airport,36.083361,-115.151817,Las Vegas,413.9325923,3290197,7199.4,2150373,1754.7,19.45246144
505,SFO-MDW,191,213,28092,32017,56.59477769,53.00822626,14229909,16207,74,0.090909091,22,0.877408877,11,SFO,MDW,large_airport,37.61899948,-122.375,San Francisco,large_airport,41.785999,-87.752403,Chicago,1854.540209,3290197,7199.4,8595181,4576.6,20.64317463
506,SJC-BWI,15,17,1997,2145,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.931002331,11,SJC,BWI,large_airport,37.362452,-121.929188,San Jose,large_airport,39.1754,-76.668297,Baltimore,2438.601253,1729879,2229,2205092,2872.8,21.12577542
507,SJC-DEN,371,386,46588,57373,57.42754359,52.84299508,19171330,22116,74,0.090909091,15,0.812019591,11,SJC,DEN,large_airport,37.362452,-121.929188,San Jose,large_airport,39.86169815,-104.6729965,Denver,948.1084839,1729879,2229,2650725,1805.7,23.50699631
508,SJC-LAS,1082,1121,115811,161126,57.42754359,52.84299508,19171330,22116,74,0.090909091,39,0.718760473,11,SJC,LAS,large_airport,37.362452,-121.929188,San Jose,large_airport,36.083361,-115.151817,Las Vegas,386.3113589,1729879,2229,2150373,1754.7,21.78164518
509,SJC-MCO,86,88,12493,15050,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.830099668,11,SJC,MCO,large_airport,37.362452,-121.929188,San Jose,large_airport,28.42939949,-81.30899811,Orlando,2420.557689,1729879,2229,1927699,992,24.44576993
510,SJC-MDW,130,140,18861,20702,56.92788405,52.94213379,23815574,27265,74,0.090909091,10,0.911071394,11,SJC,MDW,large_airport,37.362452,-121.929188,San Jose,large_airport,41.785999,-87.752403,Chicago,1837.604904,1729879,2229,8595181,4576.6,25.23899513
511,SJC-PDX,543,558,46781,79345,54.9292459,53.33868862,9288488,10298,74,0.090909091,15,0.589589766,11,SJC,PDX,large_airport,37.362452,-121.929188,San Jose,large_airport,45.58869934,-122.5979996,Portland,568.7604251,1729879,2229,2036875,1881.6,15.73571135
512,SJU-BWI,193,202,27935,30447,54.9292459,53.33868862,9288488,10298,74,0.090909091,9,0.917495977,11,SJU,BWI,medium_airport,18.4395,-65.9992,San Juan,large_airport,39.1754,-76.668297,Baltimore,7794.162024,1915105,2982.2,2205092,2872.8,24.23516671
513,SJU-MCO,180,183,26244,28428,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.923174335,11,SJU,MCO,medium_airport,18.4395,-65.9992,San Juan,large_airport,28.42939949,-81.30899811,Orlando,8541.920325,1915105,2982.2,1927699,992,30.73368391
514,SJU-MDW,30,33,4533,4866,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.931565968,11,SJU,MDW,medium_airport,18.4395,-65.9992,San Juan,large_airport,41.785999,-87.752403,Chicago,7961.729981,1915105,2982.2,8595181,4576.6,23.49002974
515,SLC-BWI,45,47,6720,7043,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.954138861,11,SLC,BWI,large_airport,40.785749,-111.979746,Salt Lake City,large_airport,39.1754,-76.668297,Baltimore,1864.82176,1135344,700.3,2205092,2872.8,29.83373548
516,SLC-DEN,661,675,83184,96955,56.59477769,53.00822626,14229909,16207,74,0.090909091,14,0.857965035,11,SLC,DEN,large_airport,40.785749,-111.979746,Salt Lake City,large_airport,39.86169815,-104.6729965,Denver,390.9791179,1135344,700.3,2650725,1805.7,28.04825374
517,SLC-LAS,369,374,42459,53119,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.799318511,11,SLC,LAS,large_airport,40.785749,-111.979746,Salt Lake City,large_airport,36.083361,-115.151817,Las Vegas,367.1064777,1135344,700.3,2150373,1754.7,25.78124226
518,SLC-MDW,218,236,30746,34982,57.42754359,52.84299508,19171330,22116,74,0.090909091,18,0.878909153,11,SLC,MDW,large_airport,40.785749,-111.979746,Salt Lake City,large_airport,41.785999,-87.752403,Chicago,1258.810018,1135344,700.3,8595181,4576.6,22.3987045
519,SMF-DEN,450,464,59625,69822,56.92788405,52.94213379,23815574,27265,74,0.090909091,14,0.853957205,11,SMF,DEN,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,39.86169815,-104.6729965,Denver,909.2591418,1924167,1971.3,2650725,1805.7,27.24646949
520,SMF-LAS,866,897,92692,125022,56.59477769,53.00822626,14229909,16207,74,0.090909091,31,0.741405513,11,SMF,LAS,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,36.083361,-115.151817,Las Vegas,397.3461179,1924167,1971.3,2150373,1754.7,21.21916022
521,SMF-MCO,88,91,13120,15400,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.851948052,11,SMF,MCO,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,28.42939949,-81.30899811,Orlando,2408.025295,1924167,1971.3,1927699,992,23.73851736
522,SMF-MDW,110,120,15890,17394,56.92788405,52.94213379,23815574,27265,74,0.090909091,10,0.913533402,11,SMF,MDW,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,41.785999,-87.752403,Chicago,1790.200491,1924167,1971.3,8595181,4576.6,25.08812354
523,SMF-PDX,519,525,51945,75209,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.690675318,11,SMF,PDX,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,45.58869934,-122.5979996,Portland,478.5641851,1924167,1971.3,2036875,1881.6,24.69884088
524,SNA-DEN,503,513,64716,71929,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.899720558,11,SNA,DEN,large_airport,33.675701,-117.867996,Santa Ana,large_airport,39.86169815,-104.6729965,Denver,845.9001939,313818,4690.9,2650725,1805.7,28.66820998
525,SNA-LAS,671,684,74155,95953,57.42754359,52.84299508,9585665,11058,74,0.090909091,13,0.77282628,11,SNA,LAS,large_airport,33.675701,-117.867996,Santa Ana,large_airport,36.083361,-115.151817,Las Vegas,226.5911239,313818,4690.9,2150373,1754.7,24.84531575
526,STL-BWI,348,364,41374,50884,58.26030948,52.6777639,14527086,16967,74,0.090909091,16,0.813104316,11,STL,BWI,large_airport,38.748697,-90.370003,St Louis,large_airport,39.1754,-76.668297,Baltimore,737.8024944,300887,,2205092,2872.8,21.59546086
527,STL-DEN,539,570,71550,83157,56.92788405,52.94213379,23815574,27265,74,0.090909091,31,0.86042065,11,STL,DEN,large_airport,38.748697,-90.370003,St Louis,large_airport,39.86169815,-104.6729965,Denver,769.573023,300887,,2650725,1805.7,22.09137471
528,STL-LAS,361,389,50571,58535,56.92788405,52.94213379,23815574,27265,74,0.090909091,28,0.863944649,11,STL,LAS,large_airport,38.748697,-90.370003,St Louis,large_airport,36.083361,-115.151817,Las Vegas,1371.22942,300887,,2150373,1754.7,20.91459396
529,STL-MCO,491,507,66690,74053,56.17839474,53.09084185,18874153,21356,74,0.090909091,16,0.900571213,11,STL,MCO,large_airport,38.748697,-90.370003,St Louis,large_airport,28.42939949,-81.30899811,Orlando,881.5181831,300887,,1927699,992,27.81647006
530,STL-MDW,669,719,70991,95667,57.42754359,52.84299508,9585665,11058,74,0.090909091,50,0.742063617,11,STL,MDW,large_airport,38.748697,-90.370003,St Louis,large_airport,41.785999,-87.752403,Chicago,251.0826357,300887,,8595181,4576.6,16.70063427
531,STL-PDX,62,64,7501,8898,54.9292459,53.33868862,9288488,10298,74,0.090909091,2,0.842998427,11,STL,PDX,large_airport,38.748697,-90.370003,St Louis,large_airport,45.58869934,-122.5979996,Portland,1707.8717,300887,,2036875,1881.6,22.04065751
532,STL-SAT,221,231,24950,32819,57.42754359,52.84299508,19171330,22116,74,0.090909091,10,0.760230354,11,STL,SAT,large_airport,38.748697,-90.370003,St Louis,large_airport,29.533701,-98.469803,San Antonio,785.9270998,300887,,1910785,1633.5,20.30703158
533,TPA-BWI,814,860,95112,124242,56.92788405,52.94213379,23815574,27265,74,0.090909091,46,0.765538224,11,TPA,BWI,large_airport,27.97550011,-82.53320313,Tampa,large_airport,39.1754,-76.668297,Baltimore,842.2724036,2683956,1340.7,2205092,2872.8,18.83991254
534,TPA-DEN,353,366,50227,56015,57.42754359,52.84299508,19171330,22116,74,0.090909091,13,0.896670535,11,TPA,DEN,large_airport,27.97550011,-82.53320313,Tampa,large_airport,39.86169815,-104.6729965,Denver,1506.473096,2683956,1340.7,2650725,1805.7,28.34730435
535,TPA-LAS,194,198,30133,33950,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.887569956,11,TPA,LAS,large_airport,27.97550011,-82.53320313,Tampa,large_airport,36.083361,-115.151817,Las Vegas,1983.931486,2683956,1340.7,2150373,1754.7,29.03448022
536,TPA-MDW,518,566,71795,81082,57.42754359,52.84299508,19171330,22116,74,0.090909091,48,0.885461631,11,TPA,MDW,large_airport,27.97550011,-82.53320313,Tampa,large_airport,41.785999,-87.752403,Chicago,996.5886177,2683956,1340.7,8595181,4576.6,22.72427713
537,TPA-SAT,25,26,2900,3575,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.811188811,11,TPA,SAT,large_airport,27.97550011,-82.53320313,Tampa,large_airport,29.533701,-98.469803,San Antonio,972.3204822,2683956,1340.7,1910785,1633.5,20.21515811
538,TUL-DEN,211,217,24400,30173,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.808670003,11,TUL,DEN,large_airport,36.19839859,-95.88809967,Tulsa,large_airport,39.86169815,-104.6729965,Denver,541.4127221,715983,785.8,2650725,1805.7,23.01914219
539,TUL-LAS,113,116,13192,16159,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.816387153,11,TUL,LAS,large_airport,36.19839859,-95.88809967,Tulsa,large_airport,36.083361,-115.151817,Las Vegas,1075.580746,715983,785.8,2150373,1754.7,23.06442345
