,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density,score
296,MDW-JAX,71,72,6918,10153,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.681374963,11,MDW,JAX,large_airport,41.785999,-87.752403,Chicago,large_airport,30.49410057,-81.68789673,Jacksonville,848.6384338,8595181,4576.6,1220191,686.6,20.18826868
297,MDW-LAS,841,920,129972,141191,56.92788405,52.94213379,23815574,27265,74,0.090909091,79,0.920540261,11,MDW,LAS,large_airport,41.785999,-87.752403,Chicago,large_airport,36.083361,-115.151817,Las Vegas,1520.51221,8595181,4576.6,2150373,1754.7,25.6051548
298,MDW-LAX,549,601,82617,87787,57.42754359,52.84299508,19171330,22116,74,0.090909091,52,0.941107453,11,MDW,LAX,large_airport,41.785999,-87.752403,Chicago,large_airport,33.942501,-118.407997,Los Angeles,1750.464809,8595181,4576.6,12121244,3267.6,27.61864388
299,MDW-LGA,586,666,71527,83798,57.42754359,52.84299508,9585665,11058,74,0.090909091,80,0.853564524,11,MDW,LGA,large_airport,41.785999,-87.752403,Chicago,large_airport,40.777199,-73.872597,New York,725.0752175,8595181,4576.6,18972871,10768.2,19.32168715
300,MDW-MCI,755,838,77009,110205,56.92788405,52.94213379,23815574,27265,74,0.090909091,83,0.698779547,11,MDW,MCI,large_airport,41.785999,-87.752403,Chicago,large_airport,39.2976,-94.713898,Kansas City,404.5108904,8595181,4576.6,1644497,602.6,16.57124485
301,MDW-MCO,859,914,121875,135573,56.92788405,52.94213379,23815574,27265,74,0.090909091,55,0.898962183,11,MDW,MCO,large_airport,41.785999,-87.752403,Chicago,large_airport,28.42939949,-81.30899811,Orlando,989.6999981,8595181,4576.6,1927699,992,24.99952084
302,MDW-MHT,172,187,18431,27028,56.17839474,53.09084185,18874153,21356,74,0.090909091,15,0.681922451,11,MDW,MHT,large_airport,41.785999,-87.752403,Chicago,medium_airport,42.932598,-71.435699,Manchester,837.6711009,8595181,4576.6,167568,1388.9,14.34956881
303,MDW-MSP,604,670,65676,86372,57.42754359,52.84299508,9585665,11058,74,0.090909091,66,0.76038531,11,MDW,MSP,large_airport,41.785999,-87.752403,Chicago,large_airport,44.882,-93.221802,Minneapolis,348.6369291,8595181,4576.6,2856952,3035.5,16.09814411
304,MDW-MSY,333,357,40051,48931,56.17839474,53.09084185,18874153,21356,74,0.090909091,24,0.818519957,11,MDW,MSY,large_airport,41.785999,-87.752403,Chicago,large_airport,29.99340057,-90.25800323,New Orleans,825.008086,8595181,4576.6,925443,891.2,19.36707216
305,MDW-OAK,221,251,31728,38003,57.42754359,52.84299508,19171330,22116,74,0.090909091,30,0.834881457,11,MDW,OAK,large_airport,41.785999,-87.752403,Chicago,large_airport,37.721298,-122.221001,Oakland,1844.210269,8595181,4576.6,437548,2917.1,19.40258591
306,MDW-OMA,441,485,49098,64311,57.42754359,52.84299508,19171330,22116,74,0.090909091,44,0.763446378,11,MDW,OMA,large_airport,41.785999,-87.752403,Chicago,medium_airport,41.3032,-95.894096,Omaha,423.2711836,8595181,4576.6,806485,1299.2,17.86317363
307,MDW-ONT,113,118,17061,19775,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.862756005,11,MDW,ONT,large_airport,41.785999,-87.752403,Chicago,large_airport,34.05599976,-117.6009979,Ontario,1705.644917,8595181,4576.6,175223,1376.8,24.53783507
308,MDW-ORF,78,88,11594,13650,54.9292459,53.33868862,9288488,10298,74,0.090909091,10,0.849377289,11,MDW,ORF,large_airport,41.785999,-87.752403,Chicago,medium_airport,36.8946,-76.201202,Norfolk,703.9367071,8595181,4576.6,238556,1770.5,17.03143315
309,MDW-PDX,124,133,18559,20484,58.26030948,52.6777639,14527086,16967,74,0.090909091,9,0.906024214,11,MDW,PDX,large_airport,41.785999,-87.752403,Chicago,large_airport,45.58869934,-122.5979996,Portland,1751.247032,8595181,4576.6,2036875,1881.6,23.86395922
310,MDW-PHX,728,778,108137,118056,57.42754359,52.84299508,19171330,22116,74,0.090909091,50,0.915980552,11,MDW,PHX,large_airport,41.785999,-87.752403,Chicago,large_airport,33.435302,-112.005905,Phoenix,1443.466671,8595181,4576.6,4047095,1251.8,25.57292097
311,MDW-PVD,174,188,21482,28082,56.17839474,53.09084185,18874153,21356,74,0.090909091,14,0.764974005,11,MDW,PVD,large_airport,41.785999,-87.752403,Chicago,large_airport,41.725038,-71.425668,Warwick,842.4667016,8595181,4576.6,82666,894,17.03149357
312,MDW-RDU,325,347,35915,49547,57.42754359,52.84299508,19171330,22116,74,0.090909091,22,0.724867298,11,MDW,RDU,large_airport,41.785999,-87.752403,Chicago,large_airport,35.87760162,-78.78749847,Raleigh/Durham,631.8766261,8595181,4576.6,110943,,16.98081422
313,MDW-RNO,7,8,1010,1225,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.824489796,11,MDW,RNO,large_airport,41.785999,-87.752403,Chicago,large_airport,39.49909973,-119.7679977,Reno,1680.381638,8595181,4576.6,463328,889.9,13.76542775
314,MDW-RSW,461,488,59863,70243,56.59477769,53.00822626,14229909,16207,74,0.090909091,27,0.852227268,11,MDW,RSW,large_airport,41.785999,-87.752403,Chicago,large_airport,26.53619957,-81.75520325,Fort Myers,1105.098218,8595181,4576.6,84694,809.2,20.70585382
315,MDW-SAN,362,394,53453,58966,57.42754359,52.84299508,19171330,22116,74,0.090909091,32,0.906505444,11,MDW,SAN,large_airport,41.785999,-87.752403,Chicago,large_airport,32.73360062,-117.1900024,San Diego,1728.012662,8595181,4576.6,3084174,1675.9,24.17308266
316,MDW-SAT,219,237,28659,34645,56.92788405,52.94213379,23815574,27265,74,0.090909091,18,0.827218935,11,MDW,SAT,large_airport,41.785999,-87.752403,Chicago,large_airport,29.533701,-98.469803,San Antonio,1035.988312,8595181,4576.6,1910785,1633.5,20.56594396
317,MDW-SDF,276,295,27992,39468,57.42754359,52.84299508,9585665,11058,74,0.090909091,19,0.709232796,11,MDW,SDF,large_airport,41.785999,-87.752403,Chicago,large_airport,38.1744,-85.736,Louisville,271.1659176,8595181,4576.6,1022630,936.9,15.84954787
318,MDW-SEA,197,215,29310,33355,57.42754359,52.84299508,19171330,22116,74,0.090909091,18,0.878728826,11,MDW,SEA,large_airport,41.785999,-87.752403,Chicago,large_airport,47.449162,-122.311134,Seattle,1733.354919,8595181,4576.6,3438221,3412.2,22.39366316
319,MDW-SFO,190,202,29565,33250,57.42754359,52.84299508,9585665,11058,74,0.090909091,12,0.889172932,11,MDW,SFO,large_airport,41.785999,-87.752403,Chicago,large_airport,37.61899948,-122.375,San Francisco,1854.540209,8595181,4576.6,3290197,7199.4,21.76335372
320,MDW-SJC,105,115,15032,17415,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.863163939,11,MDW,SJC,large_airport,41.785999,-87.752403,Chicago,large_airport,37.362452,-121.929188,San Jose,1837.604904,8595181,4576.6,1729879,2229,19.1386796
321,MDW-SJU,20,21,2657,2860,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.929020979,11,MDW,SJU,large_airport,41.785999,-87.752403,Chicago,medium_airport,18.4395,-65.9992,San Juan,7961.729981,8595181,4576.6,1915105,2982.2,25.25995031
322,MDW-SLC,198,212,29379,33050,56.59477769,53.00822626,14229909,16207,74,0.090909091,14,0.88892587,11,MDW,SLC,large_airport,41.785999,-87.752403,Chicago,large_airport,40.785749,-111.979746,Salt Lake City,1258.810018,8595181,4576.6,1135344,700.3,22.0651866
323,MDW-SMF,88,96,13626,15400,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.884805195,11,MDW,SMF,large_airport,41.785999,-87.752403,Chicago,large_airport,38.69540024,-121.5910034,Sacramento,1790.200491,8595181,4576.6,1924167,1971.3,21.30920014
324,MDW-STL,673,749,71627,97455,57.42754359,52.84299508,19171330,22116,74,0.090909091,76,0.734975117,11,MDW,STL,large_airport,41.785999,-87.752403,Chicago,large_airport,38.748697,-90.370003,St Louis,251.0826357,8595181,4576.6,300887,,17.91188084
325,MDW-TPA,529,578,73919,83359,56.92788405,52.94213379,23815574,27265,74,0.090909091,49,0.886754879,11,MDW,TPA,large_airport,41.785999,-87.752403,Chicago,large_airport,27.97550011,-82.53320313,Tampa,996.5886177,8595181,4576.6,2683956,1340.7,23.36062216
326,MDW-TUS,48,53,7196,8400,54.9292459,53.33868862,4644244,5149,74,0.090909091,5,0.856666667,11,MDW,TUS,large_airport,41.785999,-87.752403,Chicago,medium_airport,32.115004,-110.938053,Tucson,1439.655105,8595181,4576.6,875284,873.6,15.76589812
327,MEM-BWI,102,104,10461,14586,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.71719457,11,MEM,BWI,large_airport,35.04240036,-89.97669983,Memphis,large_airport,39.1754,-76.668297,Baltimore,787.3827203,1034498,1267.6,2205092,2872.8,21.26939614
328,MEM-DEN,81,83,9816,11583,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.847448847,11,MEM,DEN,large_airport,35.04240036,-89.97669983,Memphis,large_airport,39.86169815,-104.6729965,Denver,872.3184227,1034498,1267.6,2650725,1805.7,22.31138395
329,MEM-MCO,38,39,4241,5434,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.780456386,11,MEM,MCO,large_airport,35.04240036,-89.97669983,Memphis,large_airport,28.42939949,-81.30899811,Orlando,683.6142945,1034498,1267.6,1927699,992,20.78037518
330,MEM-MDW,189,207,17674,27027,57.42754359,52.84299508,9585665,11058,74,0.090909091,18,0.653938654,11,MEM,MDW,large_airport,35.04240036,-89.97669983,Memphis,large_airport,41.785999,-87.752403,Chicago,480.4962537,1034498,1267.6,8595181,4576.6,12.43174827
331,MHT-BWI,569,592,65881,84055,57.42754359,52.84299508,19171330,22116,74,0.090909091,23,0.783784427,11,MHT,BWI,medium_airport,42.932598,-71.435699,Manchester,large_airport,39.1754,-76.668297,Baltimore,376.592219,167568,1388.9,2205092,2872.8,22.75846164
332,MHT-MCO,274,287,35949,43470,56.92788405,52.94213379,23815574,27265,74,0.090909091,13,0.826984127,11,MHT,MCO,medium_airport,42.932598,-71.435699,Manchester,large_airport,28.42939949,-81.30899811,Orlando,1141.835225,167568,1388.9,1927699,992,22.68465976
333,MHT-MDW,189,205,22927,31283,57.42754359,52.84299508,19171330,22116,74,0.090909091,16,0.732890068,11,MHT,MDW,medium_airport,42.932598,-71.435699,Manchester,large_airport,41.785999,-87.752403,Chicago,837.6711009,167568,1388.9,8595181,4576.6,16.45867371
334,MKE-BWI,229,256,24062,35051,57.42754359,52.84299508,19171330,22116,74,0.090909091,27,0.686485407,11,MKE,BWI,large_airport,42.94720078,-87.89659882,Milwaukee,large_airport,39.1754,-76.668297,Baltimore,640.9364215,1340981,2379,2205092,2872.8,13.85229116
335,MKE-DEN,317,343,39727,47219,56.59477769,53.00822626,14229909,16207,74,0.090909091,26,0.841335056,11,MKE,DEN,large_airport,42.94720078,-87.89659882,Milwaukee,large_airport,39.86169815,-104.6729965,Denver,895.6329093,1340981,2379,2650725,1805.7,18.38480008
336,MKE-MCO,308,332,41507,46028,56.17839474,53.09084185,18874153,21356,74,0.090909091,24,0.901777179,11,MKE,MCO,large_airport,42.94720078,-87.89659882,Milwaukee,large_airport,28.42939949,-81.30899811,Orlando,1066.392777,1340981,2379,1927699,992,22.28927261
337,MKE-PHX,249,261,36394,40279,54.9292459,53.33868862,13932732,15447,74,0.090909091,12,0.903547754,11,MKE,PHX,large_airport,42.94720078,-87.89659882,Milwaukee,large_airport,33.435302,-112.005905,Phoenix,1460.003744,1340981,2379,4047095,1251.8,24.89411828
338,MSP-BWI,178,193,19780,27534,56.59477769,53.00822626,14229909,16207,74,0.090909091,15,0.718384543,11,MSP,BWI,large_airport,44.882,-93.221802,Minneapolis,large_airport,39.1754,-76.668297,Baltimore,936.1454283,2856952,3035.5,2205092,2872.8,14.16153654
339,MSP-DEN,482,527,61565,72926,56.92788405,52.94213379,23815574,27265,74,0.090909091,45,0.844211941,11,MSP,DEN,large_airport,44.882,-93.221802,Minneapolis,large_airport,39.86169815,-104.6729965,Denver,679.900867,2856952,3035.5,2650725,1805.7,20.59119502
340,MSP-MDW,652,720,66096,93236,57.42754359,52.84299508,9585665,11058,74,0.090909091,68,0.708910721,11,MSP,MDW,large_airport,44.882,-93.221802,Minneapolis,large_airport,41.785999,-87.752403,Chicago,348.6369291,2856952,3035.5,8595181,4576.6,14.57696006
341,MSP-PHX,208,226,33130,35696,58.26030948,52.6777639,14527086,16967,74,0.090909091,18,0.928115195,11,MSP,PHX,large_airport,44.882,-93.221802,Minneapolis,large_airport,33.435302,-112.005905,Phoenix,1275.720199,2856952,3035.5,4047095,1251.8,24.7786151
342,MSY-BWI,269,285,35528,42051,56.17839474,53.09084185,18874153,21356,74,0.090909091,16,0.844878838,11,MSY,BWI,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,39.1754,-76.668297,Baltimore,998.3876695,925443,891.2,2205092,2872.8,20.01651121
343,MSY-DEN,274,282,38784,42350,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.91579693,11,MSY,DEN,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,39.86169815,-104.6729965,Denver,1061.736724,925443,891.2,2650725,1805.7,30.42309129
344,MSY-MCO,441,447,51390,65975,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.778931413,11,MSY,MCO,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,28.42939949,-81.30899811,Orlando,551.1820909,925443,891.2,1927699,992,26.06575896
345,MSY-MDW,304,331,37967,45488,56.17839474,53.09084185,18874153,21356,74,0.090909091,27,0.83465969,11,MSY,MDW,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,41.785999,-87.752403,Chicago,825.008086,925443,891.2,8595181,4576.6,19.56146849
346,MSY-PHX,30,45,4516,5250,57.42754359,52.84299508,9585665,11058,74,0.090909091,15,0.860190476,11,MSY,PHX,large_airport,29.99340057,-90.25800323,New Orleans,large_airport,33.435302,-112.005905,Phoenix,1300.126894,925443,891.2,4047095,1251.8,17.10336936
347,OAK-BWI,103,110,15047,17961,57.42754359,52.84299508,19171330,22116,74,0.090909091,7,0.83775959,11,OAK,BWI,large_airport,37.721298,-122.221001,Oakland,large_airport,39.1754,-76.668297,Baltimore,2446.672506,437548,2917.1,2205092,2872.8,19.55469348
348,OAK-DEN,507,546,59317,77141,57.42754359,52.84299508,19171330,22116,74,0.090909091,39,0.768942586,11,OAK,DEN,large_airport,37.721298,-122.221001,Oakland,large_airport,39.86169815,-104.6729965,Denver,957.1574387,437548,2917.1,2650725,1805.7,16.76885944
349,OAK-MCO,66,67,10444,11550,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.904242424,11,OAK,MCO,large_airport,37.721298,-122.221001,Oakland,large_airport,28.42939949,-81.30899811,Orlando,2437.755247,437548,2917.1,1927699,992,27.22356136
350,OAK-MDW,239,266,34554,39553,56.92788405,52.94213379,23815574,27265,74,0.090909091,27,0.873612621,11,OAK,MDW,large_airport,37.721298,-122.221001,Oakland,large_airport,41.785999,-87.752403,Chicago,1844.210269,437548,2917.1,8595181,4576.6,22.05112039
351,OAK-PDX,192,198,22795,28832,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.790614595,11,OAK,PDX,large_airport,37.721298,-122.221001,Oakland,large_airport,45.58869934,-122.5979996,Portland,543.3072412,437548,2917.1,2036875,1881.6,22.506615
352,OAK-PHX,708,744,84378,108892,56.92788405,52.94213379,23815574,27265,74,0.090909091,36,0.774877861,11,OAK,PHX,large_airport,37.721298,-122.221001,Oakland,large_airport,33.435302,-112.005905,Phoenix,646.2434313,437548,2917.1,4047095,1251.8,20.17512641
353,OKC-BWI,58,65,5994,8358,54.9292459,53.33868862,9288488,10298,74,0.090909091,7,0.717157215,11,OKC,BWI,medium_airport,35.393101,-97.6007,Oklahoma City,large_airport,39.1754,-76.668297,Baltimore,1179.680712,994284,413.7,2205092,2872.8,10.75563499
354,OKC-DEN,319,342,37700,46737,56.92788405,52.94213379,23815574,27265,74,0.090909091,23,0.806641419,11,OKC,DEN,medium_airport,35.393101,-97.6007,Oklahoma City,large_airport,39.86169815,-104.6729965,Denver,495.1544338,994284,413.7,2650725,1805.7,19.22118256
355,OKC-PHX,171,174,20300,24453,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.830163988,11,OKC,PHX,medium_airport,35.393101,-97.6007,Oklahoma City,large_airport,33.435302,-112.005905,Phoenix,833.1095318,994284,413.7,4047095,1251.8,23.21205812
356,OMA-DEN,326,352,40033,48634,57.42754359,52.84299508,19171330,22116,74,0.090909091,26,0.823148415,11,OMA,DEN,medium_airport,41.3032,-95.894096,Omaha,large_airport,39.86169815,-104.6729965,Denver,472.2018029,806485,1299.2,2650725,1805.7,19.12511119
357,OMA-MCO,7,8,1170,1225,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.955102041,11,OMA,MCO,medium_airport,41.3032,-95.894096,Omaha,large_airport,28.42939949,-81.30899811,Orlando,1210.750412,806485,1299.2,1927699,992,13.68166015
358,OMA-MDW,442,473,48581,63206,57.42754359,52.84299508,9585665,11058,74,0.090909091,31,0.768613739,11,OMA,MDW,medium_airport,41.3032,-95.894096,Omaha,large_airport,41.785999,-87.752403,Chicago,423.2711836,806485,1299.2,8595181,4576.6,16.60167663
359,OMA-PHX,293,322,39670,45227,56.59477769,53.00822626,14229909,16207,74,0.090909091,29,0.877130917,11,OMA,PHX,medium_airport,41.3032,-95.894096,Omaha,large_airport,33.435302,-112.005905,Phoenix,1037.066108,806485,1299.2,4047095,1251.8,19.79664105
360,ONT-DEN,178,182,25088,28686,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.874572962,11,ONT,DEN,large_airport,34.05599976,-117.6009979,Ontario,large_airport,39.86169815,-104.6729965,Denver,818.6204502,175223,1376.8,2650725,1805.7,27.4601115
361,ONT-MDW,96,103,15476,16800,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.921190476,11,ONT,MDW,large_airport,34.05599976,-117.6009979,Ontario,large_airport,41.785999,-87.752403,Chicago,1705.644917,175223,1376.8,8595181,4576.6,24.13981913
362,ONT-PDX,64,65,6763,9152,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.738964161,11,ONT,PDX,large_airport,34.05599976,-117.6009979,Ontario,large_airport,45.58869934,-122.5979996,Portland,838.4460366,175223,1376.8,2036875,1881.6,19.87838395
363,ONT-PHX,661,676,76891,94971,56.59477769,53.00822626,14229909,16207,74,0.090909091,15,0.809626096,11,ONT,PHX,large_airport,34.05599976,-117.6009979,Ontario,large_airport,33.435302,-112.005905,Phoenix,324.9270084,175223,1376.8,4047095,1251.8,26.12658105
364,ORF-BWI,248,260,28298,40008,57.42754359,52.84299508,19171330,22116,74,0.090909091,12,0.707308538,11,ORF,BWI,medium_airport,36.8946,-76.201202,Norfolk,large_airport,39.1754,-76.668297,Baltimore,159.3572861,238556,1770.5,2205092,2872.8,20.79288929
365,ORF-MCO,100,101,11814,14300,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.826153846,11,ORF,MCO,medium_airport,36.8946,-76.201202,Norfolk,large_airport,28.42939949,-81.30899811,Orlando,654.6330984,238556,1770.5,1927699,992,25.32797427
366,ORF-MDW,98,104,11947,14014,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.852504638,11,ORF,MDW,medium_airport,36.8946,-76.201202,Norfolk,large_airport,41.785999,-87.752403,Chicago,703.9367071,238556,1770.5,8595181,4576.6,19.77026532
367,PBI-BWI,410,427,51727,60422,56.17839474,53.09084185,18874153,21356,74,0.090909091,17,0.856095462,11,PBI,BWI,large_airport,26.68320084,-80.09559631,West Palm Beach,large_airport,39.1754,-76.668297,Baltimore,883.4152376,115877,796.4,2205092,2872.8,24.0942382
368,PDX-BUR,64,65,6158,9152,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.672858392,11,PDX,BUR,large_airport,45.58869934,-122.5979996,Portland,medium_airport,34.197703,-118.356378,Burbank,817.2622664,2036875,1881.6,107364,2634.1,17.89123775
369,PDX-DAL,91,93,12382,15413,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.803347823,11,PDX,DAL,large_airport,45.58869934,-122.5979996,Portland,medium_airport,32.847099,-96.851799,Dallas,1626.258643,2036875,1881.6,5668165,1522.2,23.041281
370,PDX-DEN,433,449,58430,67103,56.17839474,53.09084185,18874153,21356,74,0.090909091,16,0.870750935,11,PDX,DEN,large_airport,45.58869934,-122.5979996,Portland,large_airport,39.86169815,-104.6729965,Denver,991.3935539,2036875,1881.6,2650725,1805.7,26.14034733
371,PDX-LAS,387,394,48004,58029,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.827241552,11,PDX,LAS,large_airport,45.58869934,-122.5979996,Portland,large_airport,36.083361,-115.151817,Las Vegas,762.414236,2036875,1881.6,2150373,1754.7,26.62448466
372,PDX-LAX,154,156,17159,22022,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.77917537,11,PDX,LAX,large_airport,45.58869934,-122.5979996,Portland,large_airport,33.942501,-118.407997,Los Angeles,833.5588503,2036875,1881.6,12121244,3267.6,23.97563432
373,PDX-MCI,67,68,6980,9581,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.728525206,11,PDX,MCI,large_airport,45.58869934,-122.5979996,Portland,large_airport,39.2976,-94.713898,Kansas City,1481.552247,2036875,1881.6,1644497,602.6,20.19344588
374,PDX-MDW,113,118,16052,18079,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.887880967,11,PDX,MDW,large_airport,45.58869934,-122.5979996,Portland,large_airport,41.785999,-87.752403,Chicago,1751.247032,2036875,1881.6,8595181,4576.6,26.11560963
375,PDX-OAK,527,531,54500,77889,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.699713695,11,PDX,OAK,large_airport,45.58869934,-122.5979996,Portland,large_airport,37.721298,-122.221001,Oakland,543.3072412,2036875,1881.6,437548,2917.1,26.7175058
376,PDX-ONT,69,71,7980,9899,54.9292459,53.33868862,9288488,10298,74,0.090909091,2,0.806142035,11,PDX,ONT,large_airport,45.58869934,-122.5979996,Portland,large_airport,34.05599976,-117.6009979,Ontario,838.4460366,2036875,1881.6,175223,1376.8,21.04134887
377,PDX-PHX,324,332,48510,52924,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.916597385,11,PDX,PHX,large_airport,45.58869934,-122.5979996,Portland,large_airport,33.435302,-112.005905,Phoenix,1009.612965,2036875,1881.6,4047095,1251.8,30.47130067
378,PDX-SAN,169,177,19231,28263,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.680430244,11,PDX,SAN,large_airport,45.58869934,-122.5979996,Portland,large_airport,32.73360062,-117.1900024,San Diego,932.5665716,2036875,1881.6,3084174,1675.9,17.00242208
379,PDX-SJC,707,725,63885,101677,56.59477769,53.00822626,14229909,16207,74,0.090909091,18,0.628313188,11,PDX,SJC,large_airport,45.58869934,-122.5979996,Portland,large_airport,37.362452,-121.929188,San Jose,568.7604251,2036875,1881.6,1729879,2229,18.9745234
380,PDX-SMF,533,542,50231,76795,56.59477769,53.00822626,14229909,16207,74,0.090909091,9,0.654092063,11,PDX,SMF,large_airport,45.58869934,-122.5979996,Portland,large_airport,38.69540024,-121.5910034,Sacramento,478.5641851,2036875,1881.6,1924167,1971.3,21.80963491
381,PDX-STL,49,51,6533,7007,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.932353361,11,PDX,STL,large_airport,45.58869934,-122.5979996,Portland,large_airport,38.748697,-90.370003,St Louis,1707.8717,2036875,1881.6,300887,,24.82050971
382,PHL-DEN,220,232,31999,35268,57.42754359,52.84299508,19171330,22116,74,0.090909091,12,0.907309743,11,PHL,DEN,large_airport,39.87189865,-75.2410965,Philadelphia,large_airport,39.86169815,-104.6729965,Denver,1557.554326,5512873,4544.9,2650725,1805.7,25.52938137
383,PHL-MCO,320,323,43859,48192,56.59477769,53.00822626,14229909,16207,74,0.090909091,3,0.910088811,11,PHL,MCO,large_airport,39.87189865,-75.2410965,Philadelphia,large_airport,28.42939949,-81.30899811,Orlando,861.361811,5512873,4544.9,1927699,992,35.0036718
384,PHL-MDW,518,593,52050,81562,57.42754359,52.84299508,19171330,22116,74,0.090909091,75,0.638164832,11,PHL,MDW,large_airport,39.87189865,-75.2410965,Philadelphia,large_airport,41.785999,-87.752403,Chicago,668.2935172,5512873,4544.9,8595181,4576.6,13.67564288
385,PHL-PHX,80,81,11979,14000,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.855642857,11,PHL,PHX,large_airport,39.87189865,-75.2410965,Philadelphia,large_airport,33.435302,-112.005905,Phoenix,2074.950276,5512873,4544.9,4047095,1251.8,26.7897062
386,PHX-ABQ,540,543,62010,77220,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.803030303,11,PHX,ABQ,large_airport,33.435302,-112.005905,Phoenix,medium_airport,35.040199,-106.609001,Albuquerque,328.0951692,4047095,1251.8,765693,1155.5,32.63339695
387,PHX-ATL,227,239,30045,37133,56.92788405,52.94213379,23815574,27265,74,0.090909091,12,0.809118574,11,PHX,ATL,large_airport,33.435302,-112.005905,Phoenix,large_airport,33.6367,-84.428101,Atlanta,1586.962975,4047095,1251.8,5046555,1419.9,21.42285591
388,PHX-AUS,169,190,22643,26375,57.42754359,52.84299508,19171330,22116,74,0.090909091,21,0.85850237,11,PHX,AUS,large_airport,33.435302,-112.005905,Phoenix,large_airport,30.197535,-97.662015,Austin,872.0389294,4047095,1251.8,1659251,1165.6,20.20026469
389,PHX-BNA,401,412,52525,64223,56.92788405,52.94213379,23815574,27265,74,0.090909091,11,0.817853417,11,PHX,BNA,large_airport,33.435302,-112.005905,Phoenix,large_airport,36.12450027,-86.67819977,Nashville,1448.244115,4047095,1251.8,1098486,541.3,26.29757484
390,PHX-BUF,112,119,15437,17968,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.859138468,11,PHX,BUF,large_airport,33.435302,-112.005905,Phoenix,large_airport,42.94049835,-78.73220062,Buffalo,1911.353335,4047095,1251.8,1004655,2446.1,20.19198057
391,PHX-BUR,656,687,74068,97360,57.42754359,52.84299508,19171330,22116,74,0.090909091,31,0.760764174,11,PHX,BUR,large_airport,33.435302,-112.005905,Phoenix,medium_airport,34.197703,-118.356378,Burbank,369.0283526,4047095,1251.8,107364,2634.1,21.52134546
392,PHX-BWI,190,200,28948,33250,54.9292459,53.33868862,9288488,10298,74,0.090909091,10,0.870616541,11,PHX,BWI,large_airport,33.435302,-112.005905,Phoenix,large_airport,39.1754,-76.668297,Baltimore,1998.319422,4047095,1251.8,2205092,2872.8,20.06136871
393,PHX-CLE,84,98,13074,14700,57.42754359,52.84299508,9585665,11058,74,0.090909091,14,0.889387755,11,PHX,CLE,large_airport,33.435302,-112.005905,Phoenix,large_airport,41.4117012,-81.84980011,Cleveland,1737.099524,4047095,1251.8,1683059,1904,19.34669042
394,PHX-CMH,69,72,8888,9867,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.900780379,11,PHX,CMH,large_airport,33.435302,-112.005905,Phoenix,large_airport,39.998001,-82.891899,Columbus,1670.02114,4047095,1251.8,1556848,1559.5,25.52688428
